,tempo,deslocamento,velocidade,aceleração
71,35.5,0.3549942045728569,-2.1076645768086744,-1.60735429742789
72,36.0,-0.7271354469087608,-1.8988502139762837,2.506804426729219
73,36.5,-1.2195814654675332,0.1111613635545381,4.90863387787254
74,37.0,-0.5819895968775627,2.2909782004014048,3.093093999870212
75,37.5,0.7658043778619982,2.751203374281809,-1.3614027413758514
76,38.0,1.8057430117179711,1.1838462228787534,-4.306037230901792
77,38.5,1.8642164458662491,-0.8510668675576365,-3.121440102556837
78,39.0,1.2052853731723985,-1.484467070762025,0.7072337335458547
79,39.5,0.6927253201290521,-0.3814032835483159,3.132272879094071
80,40.0,0.8729746736708897,0.9811811114076012,1.6560972906035119
81,40.5,1.411616549522693,0.8772865527833104,-2.127462197084717
82,41.0,1.4570795838439201,-0.8468230611766375,-4.137093065371931
83,41.5,0.565099303355636,-2.5446677496131453,-1.9581423559624445
84,42.0,-0.7582313278294512,-2.389705237667649,2.6302586350554886
85,42.5,-1.4650859510815268,-0.2333269904462565,5.322843340121796
86,43.0,-0.9446527319602642,2.1673203924272717,3.5185280941608448
87,43.5,0.3883979562568294,2.8029840730119733,-1.099491616800873
88,44.0,1.4789682642447557,1.321464228252443,-4.213428779488466
89,44.5,1.6132334426508406,-0.691752897640793,-3.1105402766597603
90,45.0,1.0344533401395988,-1.323828229511413,0.7089654607919154
91,45.5,0.6027092168563473,-0.21859629629359367,3.136629703722348
92,46.0,0.8642424734310302,1.1416013990550553,1.6366586512857837
93,46.5,1.478633583321113,1.0156052612665318,-2.2008920381036674
94,47.0,1.580947949141213,-0.7638653766204493,-4.288574988389848
95,47.5,0.7075856860982798,-2.560296812478406,-2.2010513810247505
96,48.0,-0.6573707340696072,-2.5455058032789943,2.3230861851746623
97,48.5,-1.4803995452264687,-0.5388647080603786,5.0558372530721645
98,49.0,-1.1391797587537558,1.7721700745791198,3.4552293407701193
99,49.5,0.001732702726364499,2.4549653458617495,-0.8388904319058295
100,50.0,0.9645057173815472,1.179703208533189,-3.675753010343903
101,50.5,1.1001125388681892,-0.5421922573389026,-2.535713277669668
102,51.0,0.6594977796916627,-0.9417984541580333,1.0191985565327601
103,51.5,0.4397836230889272,0.2147352868228627,3.027984446338634
104,52.0,0.8885117193375953,1.4333429002394327,1.2199210567433734
105,52.5,1.592465269310058,1.0812301976253778,-2.635036383499305
106,53.0,1.681403629472221,-0.8651950678183049,-4.4976943716297155
107,53.5,0.7428106203288845,-2.7013857620586017,-2.171040420783057
108,54.0,-0.6842232447232768,-2.649324711993447,2.4012922013145266
109,54.5,-1.5543058168837414,-0.6347774370619601,4.9889493284745035
110,55.0,-1.2769865391029502,1.6013830762042072,3.243877058339778
111,55.5,-0.24817070564222954,2.1824453329761155,-0.9902612733959997
112,56.0,0.5698728235789832,0.8955870619651343,-3.5448771945189117
113,56.5,0.594302913165017,-0.6787698488914895,-2.095330824971317
114,57.0,0.14783301736675153,-0.8217577163185336,1.5535760944007864
115,57.5,0.04900836717543794,0.5617449512212754,3.3562262697978724
116,58.0,0.6968772054091499,1.8540575380505242,1.1798062275704542
117,58.5,1.5915099751939314,1.4004912899816626,-2.969752607148109
118,59.0,1.792344151756081,-0.7425609291282103,-4.909739473243303
119,59.5,0.8667539752262384,-2.7636895498432086,-2.478869824525644
120,60.0,-0.6232975507216326,-2.827662459231019,2.240284224552685
121,60.5,-1.5979613178731147,-0.867695400263274,4.919772227206789
122,61.0,-1.443495466047099,1.3468080330999115,3.225040409063915
123,61.5,-0.5415908011613223,1.935461648868349,-0.9322088651070675
124,62.0,0.16520396832934614,0.7071639870369757,-3.364569067706258
125,62.5,0.1231347825647911,-0.748400167053227,-1.8120312019361073
126,63.0,-0.3212546165801394,-0.7437781307724197,1.8396260523941155
127,63.5,-0.34899486401736746,0.7597001691235586,3.5362944226434987
128,64.0,0.41416581029428756,2.1063599905546373,1.2199188492500304
129,64.5,1.4351664755069993,1.6463746673978779,-3.024186320173479
130,65.0,1.749928948194356,-0.5362051932759611,-5.0091276194572405
131,65.5,0.9131367333079616,-2.6193480629564148,-2.6349435555169833
132,66.0,-0.5283292097958063,-2.78582455798222,1.9804054943890363
133,66.5,-1.5192264641169184,-0.9813507139203959,4.570346690419945
134,67.0,-1.4654091017851265,1.0615993298036501,2.919767889934126
135,67.5,-0.7361395583058821,1.5484975311799907,-1.0056128113173153
136,68.0,-0.21807666984124818,0.36440516079811225,-3.1152638679706914
137,68.5,-0.3887693490901749,-0.9034711589116622,-1.3454632332577412
138,69.0,-0.8506424658947078,-0.6611574777994614,2.2790905446068
139,69.5,-0.7907422127934777,1.0092857362896153,3.7432555764530266
140,70.0,0.11121921252783673,2.3922672554698057,1.1729290423042817
141,70.5,1.2625814090865433,1.8737663426070335,-3.1791151517273875
142,71.0,1.6725806811632005,-0.3787615568694671,-5.116304439384211
143,71.5,0.9046969965188476,-2.49609314164769,-2.675992453632098
144,72.0,-0.4808224621278434,-2.6894055016261613,1.8895249991870924
145,72.5,-1.441036070812936,-0.9671752625200474,4.324915456802736
146,73.0,-1.416941200791725,0.9204469545095622,2.568074481483144
147,73.5,-0.8008819058123522,1.2441570800173347,-1.2676917869679136
148,74.0,-0.45712523978910863,-0.006504274277478572,-3.098465559083751
149,74.5,-0.797284316631754,-1.187136052955141,-1.0287850135501317
150,75.0,-1.3531854585464738,-0.7436738002720813,2.7273890433050036
151,75.5,-1.2803128184996238,1.136253281607091,4.100083148534393
152,76.0,-0.2788372421925698,2.647130788765855,1.32265209829115
153,76.5,1.0103535691810486,2.1572163915865876,-3.1977070200914874
154,77.0,1.5558816969919698,-0.12517555871188213,-5.201673618110755
155,77.5,0.9031755659375741,-2.2908160957577945,-2.7848873049075284
156,78.0,-0.39539023500014203,-2.5519500712953573,1.71676222013775
157,78.5,-1.3128539376313135,-0.9415960690691969,4.050201906062414
158,79.0,-1.3134837293574517,0.7927063964404661,2.249341953614885
159,79.5,-0.7985202062179899,0.9756930634599489,-1.48482157464547
160,80.0,-0.6072677046025277,-0.33049489918581,-3.092102499973789
161,80.5,-1.098393145128186,-1.4502484377148468,-0.8062124432846249
162,81.0,-1.7525228137461433,-0.8669595758340377,3.0365062805589913
163,81.5,-1.7037895306142083,1.1586932809674013,4.356310972394996
164,82.0,-0.6633908949474441,2.772878283134638,1.4824994967557532
165,82.5,0.7058464618661853,2.347998079994517,-3.085970440548491
166,83.0,1.3603403926178395,0.11919474590195689,-5.099041821218352
167,83.5,0.8410966896640958,-2.0062965579848306,-2.7438156762318426
168,84.0,-0.3163364715164102,-2.2854782050525815,1.5864782600231755
169,84.5,-1.126385843364448,-0.7950403449732282,3.7064283653694186
170,85.0,-1.1031150604389448,0.7342305484049205,1.8055755991871512
171,85.5,-0.6702483162701536,0.7153432448820979,-1.8105350047422069
172,86.0,-0.6386811483017446,-0.6867199982484135,-3.135712466253053
173,86.5,-1.3006012784692556,-1.756478495642567,-0.582328405820276
174,87.0,-2.0733407501691956,-1.0277454766471772,3.359389668353657
175,87.5,-2.066448038613279,1.14619870611997,4.605810952822324
176,88.0,-1.0065187537014098,2.85444327990005,1.6154315652528366
177,88.5,0.41736550789641047,2.482341132653639,-2.9894261579453647
178,89.0,1.152473833978985,0.3104017885091892,-4.963448160533682
179,89.5,0.7468385563430661,-1.7435239560608289,-2.6118987593795295
180,90.0,-0.26724399255438624,-1.986262148843718,1.5751701882302576
181,90.5,-0.939148083508701,-0.5604913136516751,3.454774507936262
182,91.0,-0.8393318421457951,0.7923900820581078,1.3784254838936172
183,91.5,-0.4321078119470063,0.557227698548365,-2.2087415259232515
184,92.0,-0.5212603892565942,-0.9938700447731267,-3.3110499391116903
185,92.5,-1.3466752988559403,-2.0826550862751176,-0.49228024990044794
186,93.0,-2.262968887527515,-1.264263182127876,3.600090125641732
187,93.5,-2.342854125382386,1.0355698858834494,4.848376884319811
188,94.0,-1.3103655632613989,2.850965690122925,1.8023076048265136
189,94.5,0.13383819989909806,2.5661467786192125,-2.815982576487436
190,95.0,0.9336597195783751,0.4875280579031491,-4.763414876908297
191,95.5,0.6415484831127813,-1.4689802007024968,-2.440807280329527
192,96.0,-0.21922370253759849,-1.660067373339961,1.5887306275065207
193,96.5,-0.7363933922593482,-0.2862854427367527,3.2312957870942483
194,97.0,-0.5363124909222515,0.9062515455080336,0.9857891658187781
195,97.5,-0.12281780525840197,0.46999397152063366,-2.5855758581269512
196,98.0,-0.29610980720654656,-1.2289267623930058,-3.50733990466489
197,98.5,-1.2540336359689954,-2.3613959099840174,-0.4797086260384207
198,99.0,-2.301888241284388,-1.5031765355377802,3.7250832332236086
199,99.5,-2.4844568959990956,0.8644296561041265,4.983342317067245
200,100.0,-1.521094128099252,2.7457985731381496,1.9389061310898956
201,100.5,-0.11027541473162072,2.543108122250566,-2.6124312041941273
202,101.0,0.7077517819132955,0.5904430357317751,-4.468924034415293
203,101.5,0.5053033591586814,-1.2141396600933088,-2.1546959433797115
204,102.0,-0.1982766700515487,-1.3006107575406194,1.6928318538119584
205,102.5,-0.534728275976279,0.05483864558749585,3.0504638726070232
206,103.0,-0.19766570681828288,1.0966121590870825,0.5913465599551212
207,103.5,0.2587699334044599,0.4509145940193252,-2.990559624877669
208,104.0,0.0313175318541451,-1.4130505630297545,-3.7425901158786266
209,104.5,-1.0387905644907094,-2.610287373406491,-0.5126860380699894
210,105.0,-2.209346560115256,-1.7372343528691214,3.79518991480394
211,105.5,-2.4994472023611607,0.6684273538676044,5.055455920288296
212,106.0,-1.6254965012628992,2.5847491440017865,2.0174232575858135
213,106.5,-0.2823908508927857,2.4407056622329857,-2.44094831956828
214,107.0,0.5119323512759422,0.6085993861213546,-4.161745866104893
215,107.5,0.360534484291613,-1.0251457049217194,-1.8065887055551773
216,108.0,-0.20927422870229945,-0.9663317655596093,1.8934397597189616
217,108.5,-0.3649569334676152,0.42164664924544115,2.9706870968399093
218,109.0,0.13364902774219317,1.3572097166672101,0.2687875157539264
219,109.5,0.6750077663844871,0.525348209936484,-3.3768556618902883
220,110.0,0.4399223551534325,-1.5090882631384948,-4.01702217043932
221,110.5,-0.7052988954016249,-2.8022025778231505,-0.6265804580491507
222,111.0,-1.9810737441759625,-1.9592677979864317,3.771861206452817
223,111.5,-2.3839354380447872,0.440809960042047,5.050624631651183
224,112.0,-1.6234756124542358,2.3616330715926597,2.052536835897956
225,112.5,-0.3829750014898863,2.263528077361099,-2.277865553050847
226,113.0,0.3504683454432709,0.5548962813642875,-3.8362848804141425
227,113.5,0.21733302743875754,-0.8940191104102069,-1.4218380931423016
228,114.0,-0.2423869320405566,-0.6677125284468357,2.146105234813741
229,114.5,-0.2279732013611207,0.782543277444617,2.9573441979159005
230,115.0,0.43795760934943956,1.6473375596954614,0.019238003282192384
231,115.5,1.0878492132439082,0.6636551549073748,-3.702924543208977
232,116.0,0.8832256132040864,-1.5196169520680556,-4.26913164042856
233,116.5,-0.2938298118245165,-2.9107788617056185,-0.7726470083810913
234,117.0,-1.6395111700888054,-2.1272549064715225,3.666557628549195
235,117.5,-2.1397292584667147,0.21903914477710273,4.941039226092624
236,118.0,-1.5027230079030054,2.093971908204466,1.9969491198525602
237,118.5,-0.39681469893015175,2.0063149978568195,-2.1627451169783107
238,119.0,0.23198219965947997,0.4101910299972944,-3.5071703903374147
239,119.5,0.07404207713585848,-0.8409394937753742,-0.9918792083611423
240,120.0,-0.30776805606725294,-0.4180229876628998,2.4666254422709883
241,120.5,-0.13885260733552263,1.1303762652163276,3.0170788967477633
242,121.0,0.6968178134184827,1.959634242341778,-0.1641323007461588
243,121.5,1.474004123843784,0.8535699914426547,-3.97890781509852
244,122.0,1.330917046046157,-1.4594524077610924,-4.496547345675407
245,122.5,0.1590787081075018,-2.944486263883188,-0.9277309825857757
246,123.0,-1.2217846197555529,-2.2340336829839003,3.51607891744193
247,123.5,-1.7957739677265412,0.02819942048030022,4.757841342463342
248,124.0,-1.2766603884648589,1.8168055006322614,1.8568676346036965
249,124.5,-0.3204169221087423,1.6992357915762275,-2.1207893763687586
250,125.0,0.17081554793755743,0.18614327297794286,-3.2200092542449195
251,125.5,-0.055058817455031495,-0.8776522904384183,-0.5606970729707881
252,126.0,-0.4017432380928921,-0.24623337408400936,2.832557999098391
253,126.5,-0.10997532190269188,1.4321040063401105,3.155724940800842
254,127.0,0.8830683691226998,2.2695336814579465,-0.25578818775553414
255,127.5,1.7975457348141166,1.0848245022102216,-4.1760284209474205
256,128.0,1.7452004723417118,-1.32658970802576,-4.680384835401481
257,128.5,0.6184206982434419,-2.895139738057636,-1.085438333213692
258,129.0,-0.7583580169854884,-2.2700525557470184,3.3211116856908776
259,129.5,-1.3776248945984368,-0.12140276135450101,4.5044557838978285
260,130.0,-0.9650253233945214,1.5434734321169774,1.6405663168307016
261,130.5,-0.16577725165566892,1.3597780482714186,-2.1453376213536326
262,131.0,0.164149155384456,-0.09895060108378928,-2.9797597159926705
263,131.5,-0.16497822631155923,-0.9925204585067487,-0.15000359527367957
264,132.0,-0.5168305972055303,-0.15490218707956993,3.2106758953300565
265,132.5,-0.1393639891417912,1.6684890796186775,3.3425816681240494
266,133.0,0.9858493855397328,2.5463157128347835,-0.26886022101040297
267,133.5,2.031664738522731,1.3262733488027492,-4.282703706912032
268,134.0,2.0861112913098077,-1.1409791466592625,-4.78932189060025
269,134.5,1.0385964217362647,-2.764911519421794,-1.208777832118857
270,135.0,-0.2915585022696041,-2.22080715700249,3.1091902499951782
271,135.5,-0.9176451679727782,-0.20581318751036504,4.190593217460613
272,136.0,-0.5877643438906213,1.2984066764051707,1.3412431156132592
273,136.5,0.058048811326656735,1.0064155452142112,-2.2518139260769594
274,137.0,0.21014638746121495,-0.43471271345794293,-2.8022764025381672
275,137.5,-0.25421706798016597,-1.182331208491513,0.22750579447997898
276,138.0,-0.6514041216732882,-0.14660601373142446,3.5899883798772216
277,138.5,-0.22808150310872327,1.8312614096072335,3.5655311809308032
278,139.0,0.9983816526679996,2.77532421053511,-0.21630027974360821
279,139.5,2.1607398450255717,1.5575440412700918,-4.307671406951879
280,140.0,2.3271651944578546,-0.9248070365919605,-4.82078688295655
281,140.5,1.382997317514224,-2.570923844162804,-1.279976294554702
282,141.0,0.13625850504610848,-2.091247142009609,2.9099519234644244
283,141.5,-0.45675357632747016,-0.21423222975754586,3.8474602056834986
284,142.0,-0.17683866540320903,1.1057672034939015,0.9792060788723558
285,142.5,0.33294501673136245,0.6688694350974667,-2.438988125517587
286,143.0,0.3048416390896966,-0.7957237204836702,-2.705140480952272
287,143.5,-0.31680977764033463,-1.4335993151484194,0.5435406550348958
288,144.0,-0.7963909214023712,-0.22234667913161155,3.9426869105516626
289,144.5,-0.37070685107317125,1.9075313358449415,3.805817308821323
290,145.0,0.9178086152790645,2.9372601827524036,-0.10506026862073048
291,145.5,2.171848752312459,1.7584102964972501,-4.248364224578255
292,146.0,2.445929401582666,-0.6954542802540449,-4.766578473774715
293,146.5,1.621680136259839,-2.3255796142401266,-1.2875081334943186
294,147.0,0.4905216748076604,-1.8872303224856133,2.7381334253047767
295,147.5,-0.030458414169125092,-0.1442941248780505,3.4930826675810027
296,148.0,0.23576517632002753,0.9773441852389253,0.5734291909574099
297,148.5,0.6350682141648529,0.367557674557626,-2.692447624584219
298,149.0,0.4359885732922143,-1.1568911925697,-2.685050725670461
299,149.5,-0.352671948813862,-1.72325927281382,0.7865109910905201
300,150.0,-0.9422375196472944,-0.3683169533496964,4.244233612757592
301,150.5,-0.5541857325332572,1.8970974890239083,4.033623923633411
302,151.0,0.7534590717127515,3.0178252960459364,0.03999826424644981
303,151.5,2.0645663353297223,1.905193958772325,-4.11645465073386
304,152.0,2.4293749796520654,-0.4784073042411532,-4.622350884479153
305,152.5,1.730033968934726,-2.0487205413053493,-1.2141196293291112
306,153.0,0.7392031825640306,-1.6181163962836747,2.6171047431242815
307,153.5,0.32748213740938953,0.006356483946795999,3.149890099783792
308,154.0,0.6200603250080249,0.9254172154213481,0.14063928957311544
309,154.5,0.9423425808604796,0.12125071015765831,-3.0030580174830184
310,155.0,0.5917033792012638,-1.4968178619366623,-2.7405645898416395
311,155.5,-0.36313012094267516,-2.031057532755085,0.9504518554749455
312,156.0,-1.0812028747489824,-0.5690600525688172,4.481486802418243
313,156.5,-0.7649771294989084,1.8072253010772474,4.229657580995426
314,157.0,0.5199148714564829,3.013685491490559,0.1965269207563416
315,157.5,1.8490485554161737,1.983727059719187,-3.931836197251914
316,158.0,2.278404950665433,-0.29580086084028157,-4.3990404546606925
317,158.5,1.6970853073412198,-1.7646442377053189,-1.057057028721239
318,159.0,0.8601563312238067,-1.3032058818271017,2.5636782810855108
319,159.5,0.5878504609797253,0.22945039687901359,2.8439724628210916
320,160.0,0.9460998508187066,0.9554055982451901,-0.29203657869776967
321,160.5,1.2306871409585363,-0.052588464038686444,-3.3509959583039146
322,161.0,0.7586078842087101,-1.791137166844172,-2.8643689833608628
323,161.5,-0.3490484362063071,-2.332325893613323,1.029568075048392
324,162.0,-1.2030167564862768,-0.8054695029679595,4.638796436946515
325,162.5,-0.9854805701935877,1.6477568656403048,4.373400454887057
326,163.0,0.23708013174378595,2.9242081935961357,0.343861473195881
327,163.5,1.5424152678918008,1.9837789368626009,-3.7117265918020625
328,164.0,2.0031094200935127,-0.16504087978339443,-4.107735362414903
329,164.5,1.523172443828456,-1.4942990446353965,-0.8190866003316599
330,165.0,0.843312083949403,-0.9624144266596056,2.5848699984935077
331,165.5,0.7319235015593786,0.5110282797986644,2.5918627225090325
332,166.0,1.1905789060885221,1.0634456465949127,-0.7015243226446262
333,166.5,1.4778610966905599,-0.14578124318432084,-3.712306041975547
334,167.0,0.9213616108755824,-2.020903750524855,-3.0384885585203265
335,167.5,-0.3145015180173589,-2.60185952113647,1.0302255484574716
336,168.0,-1.29894996696415,-1.0526119391800386,4.708739098202605
337,168.5,-1.1959760254115084,1.436820393829749,4.445802218269684
338,169.0,-0.0689747332397117,2.756211650624796,0.4569924662574345
339,169.5,1.1709905355232324,1.8996439608817566,-3.4800167048199326
340,170.0,1.6242302997571865,-0.10217585570368293,-3.765069822523048
341,170.5,1.219377694848231,-1.2594275604377299,-0.506033805522264
342,171.0,0.688650574424395,-0.6175279982597482,2.686141704794147
343,171.5,0.7499019720346003,0.8344730096237144,2.4082309495566965
344,172.0,1.3375085085384426,1.2418232885783431,-1.0675993247474844
345,172.5,1.666648889767448,-0.1554296743739596,-4.065523007693221
346,173.0,1.0667936036190935,-2.1730869525926613,-3.2445737977009603
347,173.5,-0.26411606904425255,-2.819068728866783,0.9637164707227797
348,174.0,-1.3623295571423668,-1.2866624765643067,4.692611795263624
349,174.5,-1.3781953980098296,1.1961052742943827,4.437066618004412
350,175.0,-0.3708063281445335,2.5239669446880186,0.5165815037044623
351,175.5,0.7666520851027341,1.7343965428469135,-3.261172059125426
352,176.0,1.1721038646789677,-0.11633433955565575,-3.3942139907221724
353,176.5,0.8088496661081659,-1.0790308592606244,-0.13323200681623826
354,177.0,0.40840128841199475,-0.29226010184979134,2.864421245952792
355,177.5,0.6423493709525019,1.1778473683517978,2.3030024025958973
356,178.0,1.378202835978418,1.47624342485135,-1.370450462078494
357,178.5,1.7839448968454408,-0.0845995554611676,-4.386636792324724
358,179.0,1.183243254483143,-2.2390107664610057,-3.460674063390851
359,179.5,-0.20273236591915222,-2.9659092057052394,0.8448878177290347
360,180.0,-1.38752930633493,-1.4845815155265072,4.595281734691596
361,180.5,-1.5148450845801649,0.9484169824819113,4.341496194648752
362,181.0,-0.6408504273871596,2.245040071900765,0.507783245458933
363,181.5,0.3635880833029095,1.4964996147601357,-3.0760895222223015
364,182.0,0.6824134423014652,-0.2101165682828694,-3.017671432752578
365,182.5,0.3232548101379094,-0.9662886265821693,0.28039471116777914
366,183.0,0.025591536829808137,-0.007323485206900293,3.109204868576914
367,183.5,0.42110035817558894,1.51799613407047,2.2771942817755333
368,184.0,1.313567438304914,1.7470579502877357,-1.5973418520483054
369,184.5,1.8228466129384289,0.05579559733231987,-4.654237946853526
370,185.0,1.2612325343837787,-2.217828958949542,-3.66225027539389
371,185.5,-0.1364112626283127,-3.0298271051487604,0.6949621619130001
372,186.0,-1.3720103406876238,-1.6252183037906887,4.429169445238438
373,186.5,-1.5917518953123344,0.7182153380136886,4.159676545372212
374,187.0,-0.8531547998130814,1.9411746431523689,0.4194646602314238
375,187.5,-0.0031898378477651645,1.1997771021127588,-2.9445640786937743
376,188.0,0.1943901441643328,-0.3807422896853425,-2.6588513501481508
377,188.5,-0.19968393681800106,-0.929843692408784,0.7135071601673976
378,189.0,-0.4287884177176491,0.219548746818632,3.406173927083902
379,189.5,0.10690522331117014,1.8324909196411308,2.3266699165533415
380,190.0,1.1530999894926226,2.0325428603840963,-1.7414162975925862
381,190.5,1.7832821202600155,0.24993133326384198,-4.85207147947642
382,191.0,1.2951064992345187,-2.115607500515438,-3.8273051440427595
383,191.5,-0.07100053490712588,-3.0054814091490094,0.5366366408835752
384,192.0,-1.3162593070709423,-1.6928487932768022,4.212216988497513
385,192.5,-1.5996603791510142,0.5280056688880292,3.900162297114192
386,193.0,-0.9866430596773472,1.63621730613601,0.2482729431744315
387,193.5,-0.3016159595175203,0.8634535363333996,-2.8813358302879104
388,194.0,-0.2525192524127772,-0.618507661833087,-2.340220273439647
389,194.5,-0.7186280160441338,-0.9719685185468063,1.1417751404022822
390,195.0,-0.9174504789425362,0.3747859758315035,3.7354753511699954
391,195.5,-0.2718498437874515,2.1000375489788095,2.441012925080389
392,196.0,0.9137346565364566,2.309100982780974,-1.8013679391333093
393,196.5,1.6710475947771044,0.4777075470975818,-4.967847352693541
394,197.0,1.2825274101976256,-1.9441849567577705,-3.935823192858649
395,197.5,-0.012071566144168155,-2.893748300531425,0.39284314240676577
396,198.0,-1.2234639238705094,-1.6772552229890678,3.9649854256818964
397,198.5,-1.5343400651644832,0.3966804418135279,3.576393846743715
398,199.0,-1.0263814142292573,1.353274132831047,-0.0027387458979561963
399,199.5,-0.5053156518513012,0.5092991727790991,-2.8947148215608602
400,200.0,-0.6225426103491203,-0.9083389871341588,-2.0797006439815333
401,200.5,-1.1927978788166347,-1.0881175777759244,1.5419193326822316
402,201.0,-1.4003014674704082,0.4511391283864228,4.07424830926474
403,201.5,-0.6813448878340798,2.303284027241575,2.6035569009363417
404,202.0,0.6189473395856881,2.553525409289211,-1.783457998228177
405,202.5,1.497747594001617,0.715778794761869,-4.995882002980057
406,203.0,1.2246210166367892,-1.7213180415530154,-3.9716545849380736
407,203.5,0.03497393180926456,-2.7024883152134698,0.28613662342407487
408,204.0,-1.1000363435533367,-1.574565096713897,3.7108333074525754
409,204.5,-1.3975012466785601,0.33877926419832316,3.2067730848295284
410,205.0,-0.9648795539878795,1.1138635541979096,-0.3246307469591998
411,205.5,-0.5954140162111092,0.1604268185478438,-2.987360878535393
412,206.0,-0.8860731806037329,-1.2312661740213762,-1.890806633320417
413,206.5,-1.585162350040501,-1.2681396664052522,1.892958979890024
414,207.0,-1.8380202246069226,0.44744224165987334,4.399166575421863
